2.34731132,0.0,0.0,0.02979815,0.0,0.0,0.0,0.0,0.31530902,0.81234345,0.0,0.08379646,0.00070463,0.0,0.14624918,0.31304841,0.39096683,0.0,2.15158582,0.00227282,0.0,0.17631351,0.00070463,0.0263422,0.00070463,0.24836457
2.41605723,0.0,0.0,0.03067086,0.0,0.0,0.0,0.0,0.3245435,0.83613462,0.0,0.08625061,0.00072527,0.0,0.1505324,0.32221668,0.40241711,0.0,2.2145995,0.00233939,0.0,0.18147722,0.00072527,0.02711368,0.00072527,0.25563844
2.48243014,0.0,0.0,0.03151343,0.0,0.0,0.0,0.0,0.33345923,0.85910456,0.0,0.08862005,0.00074519,0.0,0.15466776,0.33106848,0.41347214,0.0,2.27543805,0.00240366,0.0,0.18646268,0.00074519,0.02785854,0.00074519,0.26266123
2.5452944,0.0,0.0,0.03231147,0.0,0.0,0.0,0.0,0.34190364,0.88086025,0.0,0.09086424,0.00076406,0.0,0.15858451,0.33945235,0.42394277,0.0,2.33306051,0.00246453,0.0,0.1911846,0.00076406,0.02856402,0.00076406,0.26931278
2.60357437,0.0,0.0,0.03305131,0.0,0.0,0.0,0.0,0.34973225,0.90102943,0.0,0.09294477,0.00078156,0.0,0.16221565,0.34722484,0.43364985,0.0,2.38648093,0.00252096,0.0,0.19556218,0.00078156,0.02921806,0.00078156,0.27547927
2.65627287,0.0,0.0,0.03372029,0.0,0.0,0.0,0.0,0.35681112,0.91926701,0.0,0.09482605,0.00079738,0.0,0.16549903,0.35425296,0.44242728,0.0,2.43478527,0.00257198,0.0,0.19952052,0.00079738,0.02980945,0.00079738,0.2810552
2.70248821,0.0,0.0,0.03430698,0.0,0.0,0.0,0.0,0.36301913,0.93526094,0.0,0.09647589,0.00081125,0.0,0.16837847,0.36041646,0.45012489,0.0,2.47714705,0.00261673,0.0,0.2029919,0.00081125,0.0303281,0.00081125,0.28594516
2.74142964,0.0,0.0,0.03480133,0.0,0.0,0.0,0.0,0.36825004,0.94873756,0.0,0.09786605,0.00082294,0.0,0.17080472,0.36560987,0.45661095,0.0,2.51284144,0.00265444,0.0,0.2059169,0.00082294,0.03076511,0.00082294,0.29006548
2.77243086,0.0,0.0,0.03519487,0.0,0.0,0.0,0.0,0.37241437,0.95946628,0.0,0.09897276,0.00083225,0.0,0.17273625,0.36974434,0.46177449,0.0,2.54125768,0.00268445,0.0,0.2082455,0.00083225,0.03111301,0.00083225,0.29334566
2.79496143,0.0,0.0,0.03548089,0.0,0.0,0.0,0.0,0.37544085,0.96726352,0.0,0.09977708,0.00083901,0.0,0.17414001,0.37274912,0.46552717,0.0,2.56190959,0.00270627,0.0,0.20993783,0.00083901,0.03136586,0.00083901,0.29572958
2.80863584,0.0,0.0,0.03565448,0.0,0.0,0.0,0.0,0.3772777,0.97199588,0.0,0.10026524,0.00084312,0.0,0.174992,0.3745728,0.46780477,0.0,2.57444379,0.00271951,0.0,0.21096496,0.00084312,0.03151931,0.00084312,0.29717644
2.81322012,0.0,0.0,0.03571268,0.0,0.0,0.0,0.0,0.37789349,0.97358238,0.0,0.1004289,0.00084449,0.0,0.17527762,0.37518418,0.46856833,0.0,2.57864582,0.00272395,0.0,0.2113093,0.00084449,0.03157076,0.00084449,0.2976615
2.80863584,0.0,0.0,0.03565448,0.0,0.0,0.0,0.0,0.3772777,0.97199588,0.0,0.10026524,0.00084312,0.0,0.174992,0.3745728,0.46780477,0.0,2.57444379,0.00271951,0.0,0.21096496,0.00084312,0.03151931,0.00084312,0.29717644
2.79496143,0.0,0.0,0.03548089,0.0,0.0,0.0,0.0,0.37544085,0.96726352,0.0,0.09977708,0.00083901,0.0,0.17414001,0.37274912,0.46552717,0.0,2.56190959,0.00270627,0.0,0.20993783,0.00083901,0.03136586,0.00083901,0.29572958
2.77243086,0.0,0.0,0.03519487,0.0,0.0,0.0,0.0,0.37241437,0.95946628,0.0,0.09897276,0.00083225,0.0,0.17273625,0.36974434,0.46177449,0.0,2.54125768,0.00268445,0.0,0.2082455,0.00083225,0.03111301,0.00083225,0.29334566
2.74142964,0.0,0.0,0.03480133,0.0,0.0,0.0,0.0,0.36825004,0.94873756,0.0,0.09786605,0.00082294,0.0,0.17080472,0.36560987,0.45661095,0.0,2.51284144,0.00265444,0.0,0.2059169,0.00082294,0.03076511,0.00082294,0.29006548
2.70248821,0.0,0.0,0.03430698,0.0,0.0,0.0,0.0,0.36301913,0.93526094,0.0,0.09647589,0.00081125,0.0,0.16837847,0.36041646,0.45012489,0.0,2.47714705,0.00261673,0.0,0.2029919,0.00081125,0.0303281,0.00081125,0.28594516
2.65627287,0.0,0.0,0.03372029,0.0,0.0,0.0,0.0,0.35681112,0.91926701,0.0,0.09482605,0.00079738,0.0,0.16549903,0.35425296,0.44242728,0.0,2.43478527,0.00257198,0.0,0.19952052,0.00079738,0.02980945,0.00079738,0.2810552
2.60357437,0.0,0.0,0.03305131,0.0,0.0,0.0,0.0,0.34973225,0.90102943,0.0,0.09294477,0.00078156,0.0,0.16221565,0.34722484,0.43364985,0.0,2.38648093,0.00252096,0.0,0.19556218,0.00078156,0.02921806,0.00078156,0.27547927
2.5452944,0.0,0.0,0.03231147,0.0,0.0,0.0,0.0,0.34190364,0.88086025,0.0,0.09086424,0.00076406,0.0,0.15858451,0.33945235,0.42394277,0.0,2.33306051,0.00246453,0.0,0.1911846,0.00076406,0.02856402,0.00076406,0.26931278
2.48243014,0.0,0.0,0.03151343,0.0,0.0,0.0,0.0,0.33345923,0.85910456,0.0,0.08862005,0.00074519,0.0,0.15466776,0.33106848,0.41347214,0.0,2.27543805,0.00240366,0.0,0.18646268,0.00074519,0.02785854,0.00074519,0.26266123
2.41605723,0.0,0.0,0.03067086,0.0,0.0,0.0,0.0,0.3245435,0.83613462,0.0,0.08625061,0.00072527,0.0,0.1505324,0.32221668,0.40241711,0.0,2.2145995,0.00233939,0.0,0.18147722,0.00072527,0.02711368,0.00072527,0.25563844
2.34731132,0.0,0.0,0.02979815,0.0,0.0,0.0,0.0,0.31530902,0.81234345,0.0,0.08379646,0.00070463,0.0,0.14624918,0.31304841,0.39096683,0.0,2.15158582,0.00227282,0.0,0.17631351,0.00070463,0.0263422,0.00070463,0.24836457
2.27736867,0.0,0.0,0.02891026,0.0,0.0,0.0,0.0,0.30591378,0.78813812,0.0,0.08129958,0.00068364,0.0,0.14189141,0.30372053,0.37931722,0.0,2.08747519,0.0022051,0.0,0.17105991,0.00068364,0.02555728,0.00068364,0.24096407
2.20742602,0.0,0.0,0.02802237,0.0,0.0,0.0,0.0,0.29651854,0.76393278,0.0,0.07880271,0.00066264,0.0,0.13753363,0.29439265,0.36766761,0.0,2.02336456,0.00213738,0.0,0.16580631,0.00066264,0.02477237,0.00066264,0.23356357
2.13868011,0.0,0.0,0.02714967,0.0,0.0,0.0,0.0,0.28728406,0.74014161,0.0,0.07634855,0.000642,0.0,0.13325042,0.28522437,0.35621733,0.0,1.96035088,0.00207081,0.0,0.1606426,0.000642,0.02400088,0.000642,0.22628969
2.0723072,0.0,0.0,0.02630709,0.0,0.0,0.0,0.0,0.27836834,0.71717167,0.0,0.07397911,0.00062208,0.0,0.12911506,0.27637257,0.3451623,0.0,1.89951233,0.00200655,0.0,0.15565713,0.00062208,0.02325602,0.00062208,0.2192669
2.00944294,0.0,0.0,0.02550905,0.0,0.0,0.0,0.0,0.26992392,0.69541599,0.0,0.07173493,0.00060321,0.0,0.1251983,0.2679887,0.33469166,0.0,1.84188987,0.00194568,0.0,0.15093521,0.00060321,0.02255054,0.00060321,0.21261535
1.95116297,0.0,0.0,0.02476921,0.0,0.0,0.0,0.0,0.26209531,0.6752468,0.0,0.06965439,0.00058571,0.0,0.12156717,0.26021621,0.32498459,0.0,1.78846945,0.00188925,0.0,0.14655763,0.00058571,0.02189651,0.00058571,0.20644886
1.89846448,0.0,0.0,0.02410023,0.0,0.0,0.0,0.0,0.25501644,0.65700922,0.0,0.06777312,0.00056989,0.0,0.11828379,0.25318809,0.31620715,0.0,1.7401651,0.00183822,0.0,0.14259929,0.00056989,0.02130511,0.00056989,0.20087293
1.85224913,0.0,0.0,0.02351354,0.0,0.0,0.0,0.0,0.24880844,0.64101529,0.0,0.06612328,0.00055602,0.0,0.11540434,0.2470246,0.30850955,0.0,1.69780333,0.00179347,0.0,0.13912792,0.00055602,0.02078647,0.00055602,0.19598297
1.8133077,0.0,0.0,0.0230192,0.0,0.0,0.0,0.0,0.24357752,0.62753867,0.0,0.06473311,0.00054433,0.0,0.1129781,0.24183119,0.30202349,0.0,1.66210894,0.00175577,0.0,0.13620291,0.00054433,0.02034946,0.00054433,0.19186265
